,0,1,2,animal
0,8.086167772414914,6.8131961401780705,0.6515967274623874,1
1,-14.020510830508355,-17.609502879839933,-29.791565725977502,0
2,9.88773644441388,20.22796281800585,18.509230677393653,1
3,-12.092079594585242,-15.625074998420828,-23.819624896142997,0
4,-30.140635931761903,-24.4077001721342,-20.097540478490316,1
5,-9.154467930696134,-11.561416633876748,-22.616604765941357,0
6,-23.71194046694046,-24.90418357418188,-32.703153948960114,1
7,-24.69189967579492,-16.997050884779057,-16.772926535114202,1
8,29.03331137676628,23.38231322230125,-15.027312130344155,1
9,-30.59700140007981,-30.359215111480104,-35.22064880328672,1
10,-6.3538505683653055,-11.435811862070114,-21.75649814758508,0
11,-28.320785557842303,-23.48700428791433,-21.74418669097267,1
12,-11.460703123609225,-14.616189016898472,-27.65391901863946,0
13,-13.180711702318556,-9.466358079644504,-10.219450178657356,1
14,-9.76486073186327,-12.269271566581567,-23.829096820479943,0
15,-40.15766827653094,-39.155341729885194,-32.790287565894246,1
16,-10.522935808702773,-8.457664031003203,-13.771403044462204,1
17,-10.61056284196269,-6.460727224047533,-5.6748172963803665,1
18,-6.840391640870699,-10.48191487384694,-26.7441054889134,0
19,14.775462539092851,10.947856271496184,-2.6941536586230193,1
20,-12.850763318604892,-15.925251426082104,-27.17204080555174,0
21,-8.840237116600786,-12.080339196111474,-23.57925972484407,0
22,-35.2071226644152,-33.75998862099102,-24.319271504424,1
23,2.2950436351820827,1.0509968847036362,3.2113236859440804,1
24,19.40124498886435,13.398815200963153,-24.08023318078722,1
25,9.386769271709705,5.227602217177099,-2.9023696844550697,1
26,-18.281406621138256,-7.239170347602149,-5.339613318881568,1
27,1.7898442051755112,3.741264432729756,-0.3839539040002178,1
28,23.66247093753937,21.63124068578084,9.308649672195315,1
29,-36.140562986072744,-33.65229787324604,-22.305092315924796,1
30,-9.036561407981385,-12.105507826545471,-20.97276522174026,0
31,-10.488262998044826,-12.387734960157715,-21.513336178961765,0
32,14.779701360066731,10.903232562541962,2.537360684076945,1
33,-11.10727603668002,-13.952283520768914,-25.769606647668063,0
34,-11.088854330563793,-7.849233108656864,-7.787658731527117,1
35,-28.491899223327636,-6.375218978747726,-1.6606997651141138,1
36,-5.954355836670468,-8.964239985064562,-19.744092293407608,0
37,-12.269660647027194,-5.3762141243981505,-6.190777549840277,1
38,-9.5394613340196,-12.565134782964984,-21.47844403079062,0
39,8.63004171314727,6.768450145803702,0.4485418928597937,1
40,-6.267425937246231,-10.55704688750028,-26.8666957109824,0
41,-42.31697401133451,-31.63550586411447,-22.862713125016953,1
42,-14.910844252726369,-7.631878690490889,-2.556545025300841,0
43,13.057325946647794,10.367187108499028,-4.14370114599625,1
44,20.390383679816065,14.751586650280242,-16.33595609664917,1
45,-1.4324274365146188,-2.7065621743553336,-10.460087853543302,1
46,-1.2038052556960563,0.6332588653208885,-3.796777097962615,1
47,20.22302325936251,14.264638634615164,-2.650361954819324,1
48,-35.36775652682308,-30.621758929228523,-22.59020511337996,1
49,-12.39440619200468,6.080704927444458,12.301162004470823,0
50,-41.643430509065325,-31.567887587296337,-22.408598150705036,1
51,-9.251549572971316,-12.976101254595926,-29.482263061735367,0
52,8.791326496078304,7.779170276558337,1.7297465151253466,1
53,-13.454920741915704,-16.003037673447814,-26.29351489543915,0
54,-8.752830707539733,-7.673505605126803,-19.102245688438416,1
55,-13.70895294759653,-16.611970508682358,-23.377091481513585,0
56,-30.77864421526591,-20.067142011324563,-11.399838147262733,1
57,8.32094156394698,10.811703977988117,6.126458382529635,1
58,-9.300518513016868,-13.069556112226564,-28.34016313403845,0
59,-38.036729054525495,-23.447710616514087,-14.69042870082194,1
60,-10.931436997766678,-14.228622532766073,-28.506810014064495,0
61,6.286076166169633,9.180518484834812,4.482706803708163,0
62,-5.692728051100229,7.548881509376539,11.825101394588884,1
63,31.43629660606384,25.424563503265382,-6.918676979094744,1
64,34.315313020268,28.312023596183675,0.092369052345512,1
65,-40.21759502983949,-33.693237685836486,-23.133566674897487,1
66,6.79413490579694,9.22727988918524,4.79965164858184,0
67,-14.57514546577353,-18.046658477000893,-29.96140746831894,0
68,-35.80057128300344,-22.484822554397105,-14.734765104874782,1
69,-8.316903288074007,-12.474774742837656,-27.366312568837944,0
70,21.366463764792396,20.746439473969595,13.569374134143194,1
71,-30.913398359589657,-20.050119728961235,-9.866824588078565,1
72,-36.49916059772173,-28.66854579250018,-22.468586906790733,1
73,-35.594902849548006,-34.56730482017293,-31.17911698511418,0
74,-16.306404483654706,-12.613397706355164,-12.359024200923924,0
75,-2.5253722916046777,-1.8772825645282865,-2.29857435512046,0
76,25.803264679358556,26.41684459906358,20.84289024426387,1
77,2.298548604012467,2.835467901750235,-1.7908135848701932,1
78,-45.240009874360176,-43.567974971909806,-39.34092944325545,1
79,-3.2019258310808048,-6.056048260100426,-11.873232173823542,0
80,-9.944797890676584,-10.846359500285637,-17.558012703486853,0
81,-35.594902849548006,-34.56730482017293,-31.17911698511418,0
82,14.785867948653337,12.77931774521278,-0.862253157106244,1
83,-36.756652562958855,-35.83520000662122,-32.74766388024602,0
84,-36.016136882513095,-34.32866548503509,-35.71650851159744,1
85,0.0081284978802302,3.8989559832036105,1.895094338912906,1
86,1.5223340149788094,4.005652584401624,-0.9353093018289655,1
87,-6.619013427679495,1.580795272289798,2.444636293155391,1
88,-9.33601340734898,0.6734240934236495,2.6991582963355754,1
89,2.2737634296437013,5.066222473053423,0.0687016635410269,1
90,1.853932486547928,4.40797490028469,1.8926254373796296,1
91,4.185683303505835,3.400572039377298,-3.4318910205777544,1
92,-13.602487308638436,-13.22690068746542,-12.666983319567397,0
93,-3.78022464341484,-4.791829585237122,-13.046831475619816,1
94,-16.325524858399934,-14.956378109314862,-13.90107326180327,0
95,-27.191483166200896,-23.177144974681504,-9.695659484423643,1
96,21.529221282815033,15.961516398303914,-0.5989654774443721,1
97,-11.261720938899728,-6.548228798315164,-7.574142290422549,1
98,14.025720936769329,11.353869056595224,3.288552684515908,1
99,0.826777639389038,-1.770346805155277,-13.426126840412616,1
100,-32.72511155086641,-28.23868564516586,-27.634586246724492,1
101,-15.487363932964705,-14.239061828288769,-14.038439991573492,0
102,18.638763688093313,24.215139398362737,21.266862668325565,1
103,-9.36498281017117,-11.790893163874577,-21.186658360492224,0
104,-29.773000558217365,-21.876266138894216,-6.398532768061,1
105,-8.946132424982515,-10.75937903576892,-15.4016119633982,0
106,-14.092302455621606,-15.08565866245943,-15.93763902608086,1
107,2.013882881165716,5.039834700171008,1.2386600075487315,1
108,2.189146697440225,6.154165356487468,5.550106630863055,1
109,-6.992402525246144,-9.809492066502573,-15.491589765548706,1
110,-12.044669875515286,-11.430919370021332,-9.664283641529352,0
111,-27.795913211677384,-21.86413273435572,-11.58276475512463,1
112,-11.56697685004393,-11.98306957208034,-17.969282511207794,0
113,-1.7355112291395804,-0.2811095353317451,-3.8956486072934178,1
114,-40.22810968004091,-40.171060253875424,-38.437814096007685,0
115,-29.725603560454974,-16.74892979268809,-9.91089805346409,1
116,-7.294698722679168,-10.123089163042604,-21.408287427425385,0
117,-23.48814303809164,-27.82395755865012,-24.030230847133954,0
118,-4.456582531113444,-9.077046544051596,-7.013555953883926,1
119,-14.158053820473809,-12.948646579469951,-11.645976098946162,1
120,1.7795561732233318,2.516741888636575,-1.910238180533597,1
121,-36.42118107479275,-35.52269312459392,-34.598850969719024,1
122,-29.96963060184343,-26.493245093780157,-24.3308852099808,0
123,-11.62305606049816,-14.078045339626671,-23.3648806415366,0
124,-31.223119727087237,-18.066012619847086,-11.145757359751748,1
125,-37.2328327277372,-37.07666876045771,-33.85711325739705,0
126,-2.209016433746462,-0.4648544212252321,-3.65675350853806,1
127,-28.37011756053587,-15.585563856626855,-10.227137054167814,1
128,-11.87560788340044,-12.266902895124218,-18.80281515554948,0
129,-3.256134700280829,-2.2505814623965237,-4.583441670439564,1
130,25.575897035927607,19.55554337337099,-32.80736648625341,0
131,-23.511813504064182,-28.04160297426403,-24.918926655736744,0
132,-36.36164643399177,-34.863234863165886,-33.507724059685586,1
133,-38.19262166191289,-37.3918683610381,-36.700138103201034,1
134,-25.00998759555056,-12.999541838435416,-10.48738611786765,0
135,-24.452568931750168,-25.10739324071951,-28.717258057050536,0
136,-23.98521338685266,-18.684100263549325,-18.870471656698538,1
137,-12.370583646444432,-9.578653376460482,-16.5655244991641,0
138,22.71930006099865,21.46322923898697,7.995002901026358,1
139,-34.90723391012712,-26.90089818022468,-21.510881423950195,1
140,7.374846567328159,21.99357762703529,24.91790009232668,1
141,-12.134265379882171,-14.567840127543988,-21.636535225730192,0
142,0.707513761803663,3.9275773465872192,1.2910870468665838,1
143,6.697674650233239,3.87230752967298,-8.567193928873166,0
144,3.4541785725769367,3.614814490549352,-5.684467120761318,0
145,18.64986142290361,15.512424465071296,-1.945688122495388,1
146,12.385196173470469,10.215501657570712,-4.426869350617441,1
147,-31.72859126701951,-28.18708439419667,-21.33821194137757,0
148,-2.066570613488049,-1.7769405771260494,-6.496114622324013,0
149,3.48221189826322,4.784890788533813,2.6770475152816218,1
150,-7.880093790773375,-9.475540333947931,-18.930911606433344,0
151,-21.447026017783344,-10.648403919818204,-6.838543202350105,1
152,6.561634023893963,7.780926508354869,1.301292540454729,1
153,-41.25401764523749,-32.14448639575173,-21.389682003086907,0
154,-18.040196531818115,-13.28561164864472,-13.262135725202304,1
155,-0.7832925454995121,-4.635787158515106,-15.185655007795082,0
156,-22.7586221575737,-10.69591302871704,-7.085475238785148,1
157,-11.33308740803558,-13.35265733472382,-22.151214562356472,0
158,-20.497122841427124,-21.33914226473096,-20.668387981602944,0
159,22.1148914973373,20.071097649439523,11.350705831983817,1
160,5.807672957220877,3.373545729944652,-9.036179447174073,1
161,-0.5952421846244522,0.4935211637449335,-2.0878669692623597,1
162,-9.672212579763954,-2.603834328602935,1.563946088412027,1
163,-10.925726193839967,-8.911061355049245,-12.53585180356314,0
164,-14.373352696498236,-13.66253732610494,-18.375651178757348,0
165,-22.353885526242465,-10.915383406307386,-7.022764364014501,1
166,1.4452827004976918,3.248837613253136,5.311536278520443,0
167,-11.68745183944702,-11.420003805625235,-5.231014373570176,1
168,-38.354086342414746,-38.242018112291895,-35.626473011677724,0
169,-18.87152266171803,-10.988149759300926,-10.527201881783236,1
170,-38.7089176410582,-29.966744771817837,-27.385031083735026,1
171,-10.180438340641558,-10.39256796553465,-17.841023006609507,0
172,-7.801456149816659,-6.591115944087505,-10.10003367223544,1
173,-7.968328768639146,-11.331712102111606,-22.48348568420153,0
174,-12.023945989638303,-9.1082723097512,-8.871286000648634,1
175,-13.905874194393697,-17.182950784806426,-29.88331232608204,0
176,-6.94280383366143,-4.057301904749843,-5.065428037696236,1
177,-26.04119581145209,-24.12538872538386,-24.15136296040303,0
178,-3.433398300268975,-3.8265029996229023,-4.938305407369827,1
179,-0.1345129492315086,7.676482730318566,12.161916204400963,0
180,2.1434585711085483,3.913628002609077,1.4023144434512544,1
181,-16.934379375055432,-15.87593450497836,-17.14780087518506,1
182,-15.49803801381212,-5.322647907717858,-1.0162042645876792,1
183,2.718481487761771,4.4523425039433935,1.2994001492026943,1
184,-20.038091904337865,-17.19288475326745,-14.375060677887443,0
185,-5.0374111498742895,-1.2038376009453544,-1.905372358143343,0
186,-46.139466205275205,-40.321641381964625,-30.43947124481201,1
187,-8.740512647165602,-8.240436875479078,-8.912252679264608,0
188,-38.04853938131621,-28.08736116813891,-18.536830300273316,1
189,-11.03780827530089,-14.147399231701367,-26.83161687850952,0
190,-40.02012053101333,-39.980509259037134,-40.14507494267729,1
191,-10.081148801737331,-13.44868695878956,-25.842323052031652,0
192,-8.26715515257285,-8.192899552106068,-14.651136789914986,1
193,-14.144464819381634,-14.673236557992087,-23.138419577053615,0
194,-30.930518076337616,-24.817465741058875,-21.798867061220367,1
195,-18.002786514182976,-8.986949935399545,-7.304978983528729,1
196,0.5986873785511462,5.3211056869971145,2.414530201782128,1
197,-11.683061508506182,-14.3200399824529,-23.82339052643095,0
198,-38.850512716505264,-32.957813061608206,-22.254261917538113,1
199,-9.82319663965609,-8.34471259615384,-13.727413670276292,0
200,-9.970033481059705,-13.555227897623006,-23.52873208943535,0
201,-10.068243103720766,-9.493574920045566,-15.486299325393723,0
202,-0.1774827488920988,-2.28956796939917,-4.7289557552207855,1
203,-13.905333323269543,-16.317384813160423,-27.63855894933264,0
204,-7.198266239991336,-3.9446697626137617,-4.768596167841638,1
205,-10.162133377596316,-6.599887551188889,-4.224194374302743,0
206,-6.288146113476514,-5.849756083529575,-8.479865036708903,0
207,10.528196800086231,12.115578321237413,8.538108290660949,1
208,-11.871523235120218,-11.426172396676106,-14.477200708606029,1
209,-13.303904528617858,-13.745687351226806,-18.62917444229126,1
210,2.186918365964666,3.423117012390867,0.8841492178075714,1
211,-37.64558120537549,-39.377879518666305,-38.26880321698263,0
212,-12.302572150197294,-7.749599812759293,-11.546393923185487,0
213,-7.0753646317840095,-2.505315194867082,-2.190481463196049,1
214,-15.228796339524326,-18.362104243529377,-30.85679272039613,0
215,-2.0259212272331535,-3.1852665143869396,-5.157970559738959,1
216,-40.51047282349573,-34.32782738502711,-25.35463083688527,0
217,-6.987010672312538,-8.846993609681862,-15.786596925980454,0
218,-11.383796561963674,-12.24753081725865,-19.910269501732618,0
219,-30.487842972911956,-20.222904421149575,-8.957639493817203,1
220,-11.884768565403338,-14.746391521737058,-24.144319653511047,0
221,-1.1192010218362238,3.996791327854788,1.6156382619572631,1
222,-18.81833585820247,-8.395555078868092,-6.537389880603122,1
223,-4.869265688432855,-6.332454133882572,-13.656822540097355,1
224,-6.785665302601133,-5.556005226190401,-8.520832093210803,0
225,-28.80775390342106,-24.28481172786211,-20.557991888544976,1
226,-8.336665975556455,-11.484861658675998,-26.005936535921965,0
227,-37.10523996514789,-33.15467525336702,-28.716823549593908,1
228,-9.648499280108478,-8.179413485298442,-11.954026257365264,0
229,-40.38816703478495,-41.262067759831744,-37.98431818008423,0
230,-12.345720165340524,-7.712129932890336,-7.063928716747997,1
231,-8.180854760032767,-8.371719694153095,-12.073808478812376,0
232,12.55310648703386,12.074986708707382,3.999637193222058,1
233,6.919856215948644,5.353969318356932,-5.441430739334622,0
234,-29.79061204608124,-21.193920934947805,-9.9832072722243,1
235,-32.672616250239884,-23.32081895056539,-17.2925946161939,1
236,-18.31720741524184,-24.3371370360871,-24.674604566382968,1
237,-9.867984264878736,-4.437226819625545,-3.7870788678767218,1
238,-4.906838943602036,-2.9719054264452813,0.2965966212001956,1
239,-28.47500604042846,-28.164739673860957,-33.75686884957753,1
240,-34.3281692694395,-29.514578554874813,-25.71819630685525,0
241,-12.893244931508194,-7.82329992546954,-7.22575039958412,1
242,-3.705106457320056,-6.92899395753421,-16.50748607115959,0
243,-27.71069082091836,-24.113378721124985,-21.64552883540883,1
244,-44.12121234685889,-44.34932471903579,-42.12902597228498,0
245,-4.223964597966275,-4.218538128128908,-10.203859326330203,0
246,-24.76382732817105,-30.47352149656841,-36.87037976299013,1
247,-7.895052354234983,-10.290429397522672,-14.952514321196311,0
248,-29.89267055205552,-23.891465091561695,-19.69974387805146,1
249,-2.165478418952005,-3.9408289490527855,-14.258495189687784,0
250,-2.5290918588914253,-2.73690149181143,-4.426042150021933,1
251,-5.943037771245186,-6.63567379573039,-12.181500571041273,1
252,1.0787908145565304,1.5536603800215092,-3.794489931087664,1
253,-18.685843504714565,-9.767845497275584,-6.6601668666543326,1
254,-5.6962666256791525,-8.809787936412784,-14.284602102111368,0
255,0.9657136096238074,5.986492740667679,2.5902692332694475,1
256,-11.649438119548616,-13.677990992218946,-19.223040888927603,0
257,-12.687363306653094,-16.33009773723104,-31.07306639064442,0
258,-15.18776305862095,-16.59776490667592,-14.406096054160075,1
259,-36.3241384451588,-30.034622378647327,-28.557767160236835,0
260,-36.07198433346218,-34.73558501667446,-23.493443528811135,1
261,-4.928028147667646,5.61378572601825,7.146264303475618,0
262,-17.170550956531446,-23.158856559286313,-22.39535798734548,1
263,-19.33712392322248,-9.919057465736271,-7.389376091422984,1
264,-19.81675496656034,-8.595859418512124,-6.866804951146521,1
265,-17.17943212731194,-23.121036795259432,-21.61493864951243,1
266,-34.64721321105957,-23.59261089324951,-17.769143657684324,0
267,-5.229914296704989,2.0974882958062855,4.0050031574837,1
268,-34.943648658268195,-29.05975487936346,-27.014099632520132,0
269,-3.0260032763083777,-1.896264801095975,-5.828426672831962,1
270,-5.938976281931294,-7.514689865517236,-15.149261310696602,0
271,-6.824327454462929,-8.482309013991705,-17.59035846534765,0
272,-6.422686231207744,-5.477408000894168,-7.318957385021054,1
273,-1.7515314012211682,-4.964461630879258,-14.984337181062765,0
274,-18.458843772884755,-11.73447939430454,-9.99491577870748,1
275,-41.87716367454726,-36.13201339998393,-30.176309684397644,1
276,-4.537294670020063,-5.751067222615418,-11.926524309011606,1
